# x_m,y_m,w_tr_right_m,w_tr_left_m
9.4600,3.7500,0.6273,0.6273
9.4500,3.7500,0.6292,0.6292
9.4400,3.7500,0.6312,0.6312
9.4300,3.7500,0.6332,0.6332
9.4200,3.7600,0.6251,0.6251
9.4100,3.7600,0.6291,0.6291
9.4000,3.7600,0.6332,0.6332
9.3900,3.7600,0.6351,0.6351
9.3800,3.7700,0.6291,0.6291
9.3700,3.7700,0.6312,0.6312
9.3600,3.7700,0.6332,0.6332
9.3500,3.7700,0.6351,0.6351
9.3400,3.7700,0.6371,0.6371
9.3300,3.7800,0.6313,0.6313
9.3200,3.7800,0.6333,0.6333
9.3100,3.7800,0.6353,0.6353
9.3000,3.7800,0.6373,0.6373
9.2900,3.7800,0.6392,0.6392
9.2800,3.7900,0.6312,0.6312
9.2700,3.7900,0.6332,0.6332
9.2600,3.7900,0.6351,0.6351
9.2500,3.7900,0.6371,0.6371
9.2400,3.7900,0.6392,0.6392
9.2300,3.8000,0.6312,0.6312
9.2200,3.8000,0.6332,0.6332
9.2100,3.8000,0.6351,0.6351
9.2000,3.8000,0.6371,0.6371
9.1900,3.8000,0.6431,0.6431
9.1800,3.8100,0.6351,0.6351
9.1700,3.8100,0.6371,0.6371
9.1600,3.8100,0.6412,0.6412
9.1500,3.8200,0.6332,0.6332
9.1400,3.8200,0.6351,0.6351
9.1300,3.8300,0.6291,0.6291
9.1200,3.8300,0.6352,0.6352
9.1100,3.8400,0.6332,0.6332
9.1000,3.8400,0.6351,0.6351
9.0900,3.8400,0.6371,0.6371
9.0800,3.8500,0.6351,0.6351
9.0700,3.8500,0.6371,0.6371
9.0600,3.8600,0.6352,0.6352
9.0500,3.8600,0.6412,0.6412
9.0400,3.8600,0.6451,0.6451
9.0300,3.8700,0.6371,0.6371
9.0200,3.8700,0.6431,0.6431
9.0100,3.8700,0.6471,0.6471
9.0000,3.8800,0.6431,0.6431
8.9900,3.8800,0.6451,0.6451
8.9800,3.8900,0.6371,0.6371
8.9700,3.8900,0.6431,0.6431
8.9600,3.9000,0.6351,0.6351
8.9500,3.9000,0.6371,0.6371
8.9400,3.9000,0.6431,0.6431
8.9300,3.9100,0.6412,0.6412
8.9200,3.9200,0.6393,0.6393
8.9100,3.9200,0.6453,0.6453
8.9000,3.9300,0.6431,0.6431
8.8900,3.9300,0.6492,0.6492
8.8800,3.9400,0.6472,0.6472
8.8700,3.9500,0.6453,0.6453
8.8600,3.9500,0.6513,0.6513
8.8500,3.9600,0.6494,0.6494
8.8400,3.9600,0.6554,0.6554
8.8300,3.9700,0.6535,0.6535
8.8200,3.9800,0.6511,0.6511
8.8100,3.9800,0.6571,0.6571
8.8000,3.9800,0.6571,0.6571
8.7900,3.9900,0.6591,0.6591
8.7800,4.0000,0.6571,0.6571
8.7700,4.0000,0.6591,0.6591
8.7600,4.0100,0.6612,0.6612
8.7500,4.0200,0.6593,0.6593
8.7400,4.0300,0.6573,0.6573
8.7300,4.0400,0.6554,0.6554
8.7200,4.0500,0.6535,0.6535
8.7100,4.0600,0.6515,0.6515
8.7000,4.0700,0.6496,0.6496
8.6900,4.0700,0.6539,0.6539
8.6800,4.0800,0.6520,0.6520
8.6700,4.0900,0.6518,0.6518
8.6600,4.1000,0.6498,0.6498
8.6500,4.1100,0.6479,0.6479
8.6400,4.1200,0.6459,0.6459
8.6300,4.1300,0.6440,0.6440
8.6200,4.1400,0.6440,0.6440
8.6100,4.1500,0.6440,0.6440
8.6000,4.1600,0.6459,0.6459
8.6000,4.1700,0.6399,0.6399
8.5900,4.1800,0.6418,0.6418
8.5900,4.1900,0.6358,0.6358
8.5800,4.2000,0.6378,0.6378
8.5800,4.2100,0.6317,0.6317
8.5700,4.2200,0.6337,0.6337
8.5600,4.2300,0.6356,0.6356
8.5600,4.2400,0.6296,0.6296
8.5500,4.2500,0.6315,0.6315
8.5500,4.2600,0.6255,0.6255
8.5400,4.2700,0.6274,0.6274
8.5400,4.2800,0.6214,0.6214
8.5400,4.2900,0.6153,0.6153
8.5300,4.3000,0.6173,0.6173
8.5300,4.3100,0.6113,0.6113
8.5300,4.3200,0.6052,0.6052
8.5200,4.3300,0.6072,0.6072
8.5200,4.3400,0.6032,0.6032
8.5200,4.3500,0.6012,0.6012
8.5200,4.3600,0.5992,0.5992
8.5200,4.3700,0.5932,0.5932
8.5100,4.3800,0.6012,0.6012
8.5100,4.3900,0.5992,0.5992
8.5100,4.4000,0.5973,0.5973
8.5100,4.4100,0.5932,0.5932
8.5000,4.4200,0.6012,0.6012
8.5000,4.4300,0.5992,0.5992
8.5000,4.4400,0.5932,0.5932
8.5000,4.4500,0.5912,0.5912
8.5000,4.4600,0.5892,0.5892
8.4900,4.4700,0.5973,0.5973
8.4900,4.4800,0.5953,0.5953
8.4900,4.4900,0.5932,0.5932
8.4900,4.5000,0.5912,0.5912
8.4900,4.5100,0.5892,0.5892
8.4800,4.5200,0.5973,0.5973
8.4800,4.5300,0.5953,0.5953
8.4800,4.5400,0.5933,0.5933
8.4800,4.5500,0.5913,0.5913
8.4700,4.5600,0.5994,0.5994
8.4700,4.5700,0.5974,0.5974
8.4700,4.5800,0.5954,0.5954
8.4700,4.5900,0.5935,0.5935
8.4700,4.6000,0.5915,0.5915
8.4600,4.6100,0.5995,0.5995
8.4600,4.6200,0.5976,0.5976
8.4600,4.6300,0.5956,0.5956
8.4600,4.6400,0.5936,0.5936
8.4600,4.6500,0.5917,0.5917
8.4600,4.6600,0.5897,0.5897
8.4500,4.6700,0.5977,0.5977
8.4500,4.6800,0.5958,0.5958
8.4500,4.6900,0.5938,0.5938
8.4500,4.7000,0.5918,0.5918
8.4500,4.7100,0.5898,0.5898
8.4400,4.7200,0.5979,0.5979
8.4400,4.7300,0.5959,0.5959
8.4400,4.7400,0.5939,0.5939
8.4400,4.7500,0.5920,0.5920
8.4400,4.7600,0.5900,0.5900
8.4400,4.7700,0.5900,0.5900
8.4300,4.7800,0.6000,0.6000
8.4300,4.7900,0.6000,0.6000
8.4300,4.8000,0.6000,0.6000
8.4300,4.8100,0.6000,0.6000
8.4300,4.8200,0.6000,0.6000
8.4300,4.8300,0.6000,0.6000
8.4300,4.8400,0.6000,0.6000
8.4200,4.8500,0.6098,0.6098
8.4200,4.8600,0.6079,0.6079
8.4200,4.8700,0.6059,0.6059
8.4200,4.8800,0.6039,0.6039
8.4200,4.8900,0.6020,0.6020
8.4200,4.9000,0.6000,0.6000
8.4200,4.9100,0.6020,0.6020
8.4100,4.9200,0.6139,0.6139
8.4100,4.9300,0.6159,0.6159
8.4100,4.9400,0.6179,0.6179
8.4100,4.9500,0.6198,0.6198
8.4100,4.9600,0.6200,0.6200
8.4100,4.9700,0.6200,0.6200
8.4100,4.9800,0.6200,0.6200
8.4100,4.9900,0.6200,0.6200
8.4100,5.0000,0.6200,0.6200
8.4100,5.0100,0.6200,0.6200
8.4200,5.0200,0.6100,0.6100
8.4200,5.0300,0.6100,0.6100
8.4200,5.0400,0.6100,0.6100
8.4200,5.0500,0.6120,0.6120
8.4200,5.0600,0.6139,0.6139
8.4200,5.0700,0.6159,0.6159
8.4300,5.0800,0.6079,0.6079
8.4300,5.0900,0.6098,0.6098
8.4300,5.1000,0.6100,0.6100
8.4300,5.1100,0.6120,0.6120
8.4300,5.1200,0.6139,0.6139
8.4300,5.1300,0.6159,0.6159
8.4300,5.1400,0.6179,0.6179
8.4400,5.1500,0.6098,0.6098
8.4400,5.1600,0.6118,0.6118
8.4400,5.1700,0.6138,0.6138
8.4400,5.1800,0.6158,0.6158
8.4400,5.1900,0.6177,0.6177
8.4400,5.2000,0.6197,0.6197
8.4500,5.2100,0.6117,0.6117
8.4500,5.2200,0.6136,0.6136
8.4500,5.2300,0.6156,0.6156
8.4500,5.2400,0.6176,0.6176
8.4500,5.2500,0.6195,0.6195
8.4600,5.2600,0.6115,0.6115
8.4600,5.2700,0.6135,0.6135
8.4600,5.2800,0.6154,0.6154
8.4600,5.2900,0.6174,0.6174
8.4700,5.3000,0.6094,0.6094
8.4700,5.3100,0.6113,0.6113
8.4700,5.3200,0.6133,0.6133
8.4700,5.3300,0.6153,0.6153
8.4800,5.3400,0.6073,0.6073
8.4800,5.3500,0.6092,0.6092
8.4800,5.3600,0.6112,0.6112
8.4800,5.3700,0.6132,0.6132
8.4900,5.3800,0.6072,0.6072
8.4900,5.3900,0.6112,0.6112
8.4900,5.4000,0.6132,0.6132
8.4900,5.4100,0.6151,0.6151
8.5000,5.4200,0.6092,0.6092
8.5000,5.4300,0.6112,0.6112
8.5000,5.4400,0.6132,0.6132
8.5000,5.4500,0.6151,0.6151
8.5000,5.4600,0.6212,0.6212
8.5100,5.4700,0.6132,0.6132
8.5100,5.4800,0.6151,0.6151
8.5100,5.4900,0.6212,0.6212
8.5200,5.5000,0.6132,0.6132
8.5200,5.5100,0.6151,0.6151
8.5200,5.5200,0.6212,0.6212
8.5200,5.5300,0.6272,0.6272
8.5300,5.5400,0.6251,0.6251
8.5400,5.5500,0.6212,0.6212
8.5400,5.5600,0.6272,0.6272
8.5400,5.5700,0.6332,0.6332
8.5400,5.5800,0.6371,0.6371
8.5500,5.5900,0.6352,0.6352
8.5500,5.6000,0.6412,0.6412
8.5600,5.6100,0.6393,0.6393
8.5600,5.6200,0.6453,0.6453
8.5700,5.6300,0.6433,0.6433
8.5700,5.6400,0.6494,0.6494
8.5700,5.6500,0.6554,0.6554
8.5800,5.6600,0.6535,0.6535
8.5800,5.6700,0.6591,0.6591
8.5900,5.6800,0.6576,0.6576
8.5900,5.6900,0.6552,0.6552
8.6000,5.7000,0.6571,0.6571
8.6000,5.7100,0.6511,0.6511
8.6100,5.7200,0.6533,0.6533
8.6200,5.7300,0.6552,0.6552
8.6300,5.7400,0.6571,0.6571
8.6300,5.7500,0.6511,0.6511
8.6400,5.7600,0.6571,0.6571
8.6500,5.7700,0.6591,0.6591
8.6600,5.7800,0.6612,0.6612
8.6700,5.7900,0.6632,0.6632
8.6800,5.8000,0.6651,0.6651
8.6900,5.8100,0.6660,0.6660
8.7000,5.8200,0.6660,0.6660
8.7100,5.8300,0.6679,0.6679
8.7200,5.8400,0.6698,0.6698
8.7300,5.8500,0.6679,0.6679
8.7400,5.8600,0.6660,0.6660
8.7500,5.8700,0.6660,0.6660
8.7600,5.8800,0.6651,0.6651
8.7700,5.8800,0.6660,0.6660
8.7800,5.8900,0.6651,0.6651
8.7900,5.9000,0.6632,0.6632
8.8000,5.9100,0.6591,0.6591
8.8100,5.9200,0.6571,0.6571
8.8200,5.9200,0.6591,0.6591
8.8300,5.9300,0.6571,0.6571
8.8400,5.9400,0.6552,0.6552
8.8500,5.9400,0.6591,0.6591
8.8600,5.9500,0.6571,0.6571
8.8700,5.9500,0.6591,0.6591
8.8800,5.9600,0.6571,0.6571
8.8900,5.9700,0.6511,0.6511
8.9000,5.9700,0.6551,0.6551
8.9100,5.9800,0.6471,0.6471
