# x_m,y_m,w_tr_right_m,w_tr_left_m
5.3300,5.8200,0.6731,0.6731
5.3200,5.8100,0.6671,0.6671
5.3100,5.8000,0.6591,0.6591
5.3100,5.7900,0.6651,0.6651
5.3000,5.7800,0.6591,0.6591
5.3000,5.7700,0.6651,0.6651
5.3000,5.7600,0.6691,0.6691
5.2900,5.7500,0.6651,0.6651
5.2900,5.7400,0.6711,0.6711
5.2800,5.7300,0.6691,0.6691
5.2800,5.7200,0.6731,0.6731
5.2800,5.7100,0.6791,0.6791
5.2700,5.7000,0.6731,0.6731
5.2700,5.6900,0.6791,0.6791
5.2600,5.6800,0.6772,0.6772
5.2500,5.6700,0.6731,0.6731
5.2500,5.6600,0.6791,0.6791
5.2400,5.6500,0.6731,0.6731
5.2400,5.6400,0.6752,0.6752
5.2300,5.6300,0.6731,0.6731
5.2300,5.6200,0.6711,0.6711
5.2300,5.6100,0.6651,0.6651
5.2200,5.6000,0.6691,0.6691
5.2200,5.5900,0.6651,0.6651
5.2200,5.5800,0.6591,0.6591
5.2200,5.5700,0.6571,0.6571
5.2200,5.5600,0.6551,0.6551
5.2100,5.5500,0.6632,0.6632
5.2100,5.5400,0.6591,0.6591
5.2000,5.5300,0.6651,0.6651
5.2000,5.5200,0.6591,0.6591
5.2000,5.5100,0.6571,0.6571
5.2000,5.5000,0.6551,0.6551
5.1900,5.4900,0.6591,0.6591
5.1900,5.4800,0.6552,0.6552
5.1800,5.4700,0.6571,0.6571
5.1800,5.4600,0.6511,0.6511
5.1800,5.4500,0.6471,0.6471
5.1800,5.4400,0.6431,0.6431
5.1700,5.4300,0.6471,0.6471
5.1700,5.4200,0.6431,0.6431
5.1700,5.4100,0.6371,0.6371
5.1700,5.4000,0.6351,0.6351
5.1700,5.3900,0.6291,0.6291
5.1600,5.3800,0.6351,0.6351
5.1600,5.3700,0.6332,0.6332
5.1600,5.3600,0.6312,0.6312
5.1600,5.3500,0.6292,0.6292
5.1600,5.3400,0.6273,0.6273
5.1600,5.3300,0.6253,0.6253
5.1600,5.3200,0.6233,0.6233
5.1500,5.3100,0.6313,0.6313
5.1500,5.3000,0.6294,0.6294
5.1500,5.2900,0.6274,0.6274
5.1500,5.2800,0.6254,0.6254
5.1500,5.2700,0.6235,0.6235
5.1500,5.2600,0.6215,0.6215
5.1400,5.2500,0.6295,0.6295
5.1400,5.2400,0.6276,0.6276
5.1400,5.2300,0.6256,0.6256
5.1400,5.2200,0.6236,0.6236
5.1400,5.2100,0.6217,0.6217
5.1400,5.2000,0.6197,0.6197
5.1400,5.1900,0.6177,0.6177
5.1300,5.1800,0.6258,0.6258
5.1300,5.1700,0.6238,0.6238
5.1300,5.1600,0.6218,0.6218
5.1300,5.1500,0.6198,0.6198
5.1300,5.1400,0.6179,0.6179
5.1200,5.1300,0.6259,0.6259
5.1200,5.1200,0.6239,0.6239
5.1200,5.1100,0.6220,0.6220
5.1200,5.1000,0.6200,0.6200
5.1200,5.0900,0.6200,0.6200
5.1200,5.0800,0.6198,0.6198
5.1100,5.0700,0.6279,0.6279
5.1100,5.0600,0.6259,0.6259
5.1100,5.0500,0.6239,0.6239
5.1100,5.0400,0.6220,0.6220
5.1100,5.0300,0.6200,0.6200
5.1100,5.0200,0.6200,0.6200
5.1100,5.0100,0.6200,0.6200
5.1000,5.0000,0.6298,0.6298
5.1000,4.9900,0.6279,0.6279
5.1000,4.9800,0.6259,0.6259
5.1000,4.9700,0.6239,0.6239
5.1000,4.9600,0.6220,0.6220
5.1000,4.9500,0.6200,0.6200
5.0900,4.9400,0.6300,0.6300
5.0900,4.9300,0.6300,0.6300
5.0900,4.9200,0.6300,0.6300
5.1000,4.9100,0.6200,0.6200
5.1000,4.9000,0.6200,0.6200
5.1000,4.8900,0.6200,0.6200
5.1000,4.8800,0.6200,0.6200
5.1000,4.8700,0.6200,0.6200
5.1000,4.8600,0.6200,0.6200
5.1000,4.8500,0.6200,0.6200
5.1000,4.8400,0.6200,0.6200
5.1000,4.8300,0.6200,0.6200
5.1000,4.8200,0.6200,0.6200
5.1000,4.8100,0.6200,0.6200
5.1000,4.8000,0.6200,0.6200
5.1000,4.7900,0.6200,0.6200
5.1100,4.7800,0.6100,0.6100
5.1100,4.7700,0.6120,0.6120
5.1100,4.7600,0.6139,0.6139
5.1100,4.7500,0.6159,0.6159
5.1100,4.7400,0.6179,0.6179
5.1100,4.7300,0.6198,0.6198
5.1100,4.7200,0.6200,0.6200
5.1100,4.7100,0.6200,0.6200
5.1100,4.7000,0.6200,0.6200
5.1100,4.6900,0.6200,0.6200
5.1100,4.6800,0.6200,0.6200
5.1100,4.6700,0.6200,0.6200
5.1100,4.6600,0.6200,0.6200
5.1100,4.6500,0.6200,0.6200
5.1100,4.6400,0.6200,0.6200
5.1100,4.6300,0.6220,0.6220
5.1100,4.6200,0.6239,0.6239
5.1100,4.6100,0.6259,0.6259
5.1100,4.6000,0.6279,0.6279
5.1100,4.5900,0.6298,0.6298
5.1100,4.5800,0.6318,0.6318
5.1200,4.5700,0.6238,0.6238
5.1200,4.5600,0.6258,0.6258
5.1200,4.5500,0.6277,0.6277
5.1200,4.5400,0.6297,0.6297
5.1200,4.5300,0.6300,0.6300
5.1200,4.5200,0.6300,0.6300
5.1200,4.5100,0.6320,0.6320
5.1200,4.5000,0.6339,0.6339
5.1200,4.4900,0.6359,0.6359
5.1200,4.4800,0.6379,0.6379
5.1200,4.4700,0.6398,0.6398
5.1200,4.4600,0.6400,0.6400
5.1200,4.4500,0.6400,0.6400
5.1200,4.4400,0.6400,0.6400
5.1300,4.4300,0.6300,0.6300
5.1300,4.4200,0.6300,0.6300
5.1300,4.4100,0.6300,0.6300
5.1300,4.4000,0.6300,0.6300
5.1300,4.3900,0.6300,0.6300
5.1300,4.3800,0.6320,0.6320
5.1300,4.3700,0.6339,0.6339
5.1300,4.3600,0.6359,0.6359
5.1300,4.3500,0.6379,0.6379
5.1400,4.3400,0.6298,0.6298
5.1400,4.3300,0.6318,0.6318
5.1400,4.3200,0.6338,0.6338
5.1400,4.3100,0.6358,0.6358
5.1400,4.3000,0.6377,0.6377
5.1400,4.2900,0.6397,0.6397
5.1400,4.2800,0.6400,0.6400
5.1400,4.2700,0.6400,0.6400
5.1400,4.2600,0.6420,0.6420
5.1400,4.2500,0.6439,0.6439
5.1500,4.2400,0.6359,0.6359
5.1500,4.2300,0.6379,0.6379
5.1500,4.2200,0.6398,0.6398
5.1500,4.2100,0.6400,0.6400
5.1600,4.2000,0.6300,0.6300
5.1600,4.1900,0.6300,0.6300
5.1600,4.1800,0.6300,0.6300
5.1600,4.1700,0.6300,0.6300
5.1600,4.1600,0.6300,0.6300
5.1600,4.1500,0.6300,0.6300
5.1600,4.1400,0.6300,0.6300
5.1600,4.1300,0.6320,0.6320
5.1700,4.1200,0.6239,0.6239
5.1700,4.1100,0.6259,0.6259
5.1700,4.1000,0.6279,0.6279
5.1700,4.0900,0.6298,0.6298
5.1800,4.0800,0.6218,0.6218
5.1800,4.0700,0.6238,0.6238
5.1800,4.0600,0.6258,0.6258
5.1800,4.0500,0.6277,0.6277
5.1800,4.0400,0.6297,0.6297
5.1900,4.0300,0.6217,0.6217
5.1900,4.0200,0.6236,0.6236
5.1900,4.0100,0.6256,0.6256
5.1900,4.0000,0.6276,0.6276
5.1900,3.9900,0.6295,0.6295
5.1900,3.9800,0.6315,0.6315
5.1900,3.9700,0.6335,0.6335
5.2000,3.9600,0.6254,0.6254
5.2000,3.9500,0.6274,0.6274
5.2000,3.9400,0.6294,0.6294
5.2100,3.9300,0.6213,0.6213
5.2100,3.9200,0.6233,0.6233
5.2100,3.9100,0.6253,0.6253
5.2100,3.9000,0.6273,0.6273
5.2100,3.8900,0.6292,0.6292
5.2100,3.8800,0.6312,0.6312
5.2200,3.8700,0.6232,0.6232
5.2200,3.8600,0.6251,0.6251
5.2200,3.8500,0.6291,0.6291
5.2300,3.8400,0.6212,0.6212
5.2300,3.8300,0.6232,0.6232
5.2300,3.8200,0.6251,0.6251
5.2400,3.8100,0.6212,0.6212
5.2400,3.8000,0.6251,0.6251
5.2500,3.7900,0.6192,0.6192
5.2500,3.7800,0.6212,0.6212
5.2500,3.7700,0.6232,0.6232
5.2500,3.7600,0.6251,0.6251
5.2500,3.7500,0.6291,0.6291
5.2600,3.7400,0.6212,0.6212
5.2600,3.7300,0.6232,0.6232
5.2700,3.7200,0.6151,0.6151
5.2700,3.7100,0.6192,0.6192
5.2700,3.7000,0.6212,0.6212
5.2700,3.6900,0.6232,0.6232
5.2800,3.6800,0.6151,0.6151
5.2800,3.6700,0.6192,0.6192
5.2800,3.6600,0.6212,0.6212
5.2800,3.6500,0.6232,0.6232
5.2800,3.6400,0.6251,0.6251
5.2900,3.6300,0.6192,0.6192
5.2900,3.6200,0.6212,0.6212
5.3000,3.6100,0.6132,0.6132
5.3000,3.6000,0.6151,0.6151
5.3100,3.5900,0.6112,0.6112
5.3100,3.5800,0.6132,0.6132
5.3200,3.5700,0.6072,0.6072
5.3200,3.5600,0.6132,0.6132
5.3200,3.5500,0.6192,0.6192
5.3300,3.5400,0.6151,0.6151
5.3300,3.5300,0.6212,0.6212
5.3300,3.5200,0.6232,0.6232
5.3400,3.5100,0.6151,0.6151
5.3400,3.5000,0.6212,0.6212
5.3500,3.4900,0.6151,0.6151
5.3500,3.4800,0.6212,0.6212
5.3500,3.4700,0.6232,0.6232
5.3600,3.4600,0.6151,0.6151
5.3600,3.4500,0.6212,0.6212
5.3700,3.4400,0.6151,0.6151
5.3700,3.4300,0.6212,0.6212
5.3700,3.4200,0.6272,0.6272
5.3800,3.4100,0.6251,0.6251
5.3800,3.4000,0.6291,0.6291
5.3900,3.3900,0.6251,0.6251
5.3900,3.3800,0.6291,0.6291
5.3900,3.3700,0.6332,0.6332
5.4000,3.3600,0.6291,0.6291
5.4000,3.3500,0.6291,0.6291
5.4100,3.3400,0.6291,0.6291
5.4100,3.3300,0.6291,0.6291
5.4100,3.3200,0.6251,0.6251
5.4200,3.3100,0.6291,0.6291
5.4200,3.3000,0.6251,0.6251
5.4200,3.2900,0.6212,0.6212
5.4300,3.2800,0.6251,0.6251
5.4300,3.2700,0.6212,0.6212
5.4400,3.2600,0.6251,0.6251
5.4400,3.2500,0.6192,0.6192
5.4500,3.2400,0.6212,0.6212
5.4500,3.2300,0.6151,0.6151
5.4600,3.2200,0.6212,0.6212
5.4700,3.2100,0.6251,0.6251
5.4700,3.2000,0.6212,0.6212
5.4800,3.1900,0.6251,0.6251
5.4800,3.1800,0.6212,0.6212
5.4900,3.1700,0.6251,0.6251
5.5000,3.1600,0.6332,0.6332
5.5000,3.1500,0.6291,0.6291
5.5100,3.1400,0.6351,0.6351
5.5100,3.1300,0.6332,0.6332
5.5200,3.1200,0.6371,0.6371
5.5300,3.1100,0.6332,0.6332
5.5400,3.1000,0.6251,0.6251
5.5500,3.0900,0.6212,0.6212
5.5500,3.0800,0.6272,0.6272
5.5600,3.0700,0.6251,0.6251
5.5600,3.0600,0.6291,0.6291
5.5700,3.0500,0.6272,0.6272
5.5700,3.0400,0.6332,0.6332
5.5800,3.0300,0.6313,0.6313
5.5900,3.0200,0.6291,0.6291
5.5900,3.0100,0.6351,0.6351
5.6000,3.0000,0.6291,0.6291
5.6000,2.9900,0.6352,0.6352
5.6100,2.9800,0.6332,0.6332
5.6100,2.9700,0.6393,0.6393
5.6200,2.9600,0.6373,0.6373
5.6200,2.9500,0.6354,0.6354
5.6300,2.9400,0.6373,0.6373
5.6400,2.9300,0.6393,0.6393
5.6400,2.9200,0.6332,0.6332
5.6400,2.9100,0.6272,0.6272
5.6500,2.9000,0.6291,0.6291
5.6600,2.8900,0.6351,0.6351
5.6700,2.8800,0.6371,0.6371
5.6800,2.8700,0.6431,0.6431
5.6900,2.8600,0.6418,0.6418
5.7000,2.8500,0.6399,0.6399
5.7000,2.8400,0.6440,0.6440
5.7100,2.8300,0.6440,0.6440
5.7200,2.8200,0.6440,0.6440
5.7300,2.8100,0.6440,0.6440
5.7400,2.8000,0.6440,0.6440
5.7500,2.7900,0.6440,0.6440
5.7600,2.7800,0.6438,0.6438
5.7700,2.7700,0.6418,0.6418
5.7800,2.7600,0.6399,0.6399
5.7900,2.7500,0.6380,0.6380
5.7900,2.7400,0.6378,0.6378
5.8000,2.7300,0.6358,0.6358
5.8100,2.7300,0.6380,0.6380
5.8200,2.7200,0.6399,0.6399
5.8300,2.7100,0.6380,0.6380
5.8400,2.7100,0.6358,0.6358
5.8500,2.7000,0.6378,0.6378
5.8600,2.6900,0.6397,0.6397
5.8700,2.6900,0.6337,0.6337
5.8800,2.6800,0.6356,0.6356
5.8900,2.6700,0.6375,0.6375
5.9000,2.6600,0.6371,0.6371
5.9100,2.6600,0.6334,0.6334
5.9200,2.6500,0.6354,0.6354
5.9300,2.6400,0.6352,0.6352
5.9400,2.6400,0.6313,0.6313
5.9500,2.6300,0.6332,0.6332
5.9600,2.6300,0.6272,0.6272
5.9700,2.6200,0.6291,0.6291
5.9800,2.6200,0.6251,0.6251
5.9900,2.6100,0.6272,0.6272
6.0000,2.6100,0.6212,0.6212
6.0100,2.6000,0.6251,0.6251
6.0200,2.5900,0.6291,0.6291
6.0300,2.5900,0.6251,0.6251
6.0400,2.5800,0.6291,0.6291
6.0500,2.5800,0.6251,0.6251
6.0600,2.5700,0.6291,0.6291
6.0700,2.5600,0.6351,0.6351
6.0800,2.5600,0.6291,0.6291
6.0900,2.5600,0.6251,0.6251
6.1000,2.5500,0.6291,0.6291
6.1100,2.5500,0.6251,0.6251
6.1200,2.5400,0.6291,0.6291
6.1300,2.5400,0.6251,0.6251
6.1400,2.5300,0.6332,0.6332
6.1500,2.5300,0.6291,0.6291
6.1600,2.5300,0.6251,0.6251
6.1700,2.5200,0.6291,0.6291
6.1800,2.5200,0.6251,0.6251
6.1900,2.5200,0.6212,0.6212
6.2000,2.5100,0.6251,0.6251
6.2100,2.5100,0.6192,0.6192
6.2200,2.5100,0.6132,0.6132
6.2300,2.5100,0.6072,0.6072
6.2400,2.5100,0.6032,0.6032
6.2500,2.5000,0.6072,0.6072
6.2600,2.5000,0.6032,0.6032
6.2700,2.5000,0.5992,0.5992
6.2800,2.5000,0.5932,0.5932
6.2900,2.4900,0.6012,0.6012
6.3000,2.4900,0.5992,0.5992
6.3100,2.4900,0.5932,0.5932
6.3200,2.4900,0.5912,0.5912
6.3300,2.4900,0.5892,0.5892
6.3400,2.4800,0.5932,0.5932
6.3500,2.4800,0.5912,0.5912
6.3600,2.4800,0.5892,0.5892
6.3700,2.4800,0.5873,0.5873
6.3800,2.4800,0.5852,0.5852
6.3900,2.4800,0.5812,0.5812
6.4000,2.4700,0.5892,0.5892
6.4100,2.4700,0.5873,0.5873
6.4200,2.4700,0.5853,0.5853
6.4300,2.4700,0.5833,0.5833
6.4400,2.4700,0.5813,0.5813
6.4500,2.4600,0.5894,0.5894
6.4600,2.4600,0.5874,0.5874
6.4700,2.4600,0.5854,0.5854
6.4800,2.4600,0.5835,0.5835
6.4900,2.4600,0.5815,0.5815
6.5000,2.4500,0.5895,0.5895
6.5100,2.4500,0.5876,0.5876
6.5200,2.4500,0.5856,0.5856
6.5300,2.4500,0.5836,0.5836
6.5400,2.4400,0.5917,0.5917
6.5500,2.4400,0.5897,0.5897
6.5600,2.4400,0.5877,0.5877
6.5700,2.4400,0.5858,0.5858
6.5800,2.4400,0.5838,0.5838
6.5900,2.4300,0.5918,0.5918
6.6000,2.4300,0.5898,0.5898
6.6100,2.4300,0.5879,0.5879
6.6200,2.4300,0.5859,0.5859
6.6300,2.4300,0.5839,0.5839
6.6400,2.4300,0.5820,0.5820
6.6500,2.4200,0.5900,0.5900
6.6600,2.4200,0.5900,0.5900
6.6700,2.4200,0.5920,0.5920
6.6800,2.4200,0.5939,0.5939
6.6900,2.4300,0.5859,0.5859
6.7000,2.4300,0.5879,0.5879
6.7100,2.4300,0.5898,0.5898
6.7200,2.4300,0.5918,0.5918
6.7300,2.4300,0.5938,0.5938
6.7400,2.4300,0.5958,0.5958
6.7500,2.4400,0.5877,0.5877
6.7600,2.4400,0.5897,0.5897
6.7700,2.4400,0.5917,0.5917
6.7800,2.4400,0.5936,0.5936
6.7900,2.4400,0.5956,0.5956
6.8000,2.4400,0.5976,0.5976
6.8100,2.4400,0.5995,0.5995
6.8200,2.4500,0.5915,0.5915
6.8300,2.4500,0.5935,0.5935
6.8400,2.4500,0.5954,0.5954
6.8500,2.4500,0.5974,0.5974
6.8600,2.4500,0.5994,0.5994
6.8700,2.4600,0.5913,0.5913
6.8800,2.4600,0.5933,0.5933
6.8900,2.4600,0.5953,0.5953
6.9000,2.4600,0.5973,0.5973
6.9100,2.4700,0.5892,0.5892
6.9200,2.4700,0.5912,0.5912
6.9300,2.4700,0.5932,0.5932
6.9400,2.4700,0.5992,0.5992
6.9500,2.4700,0.6012,0.6012
6.9600,2.4800,0.5932,0.5932
6.9700,2.4800,0.5992,0.5992
6.9800,2.4800,0.6012,0.6012
6.9900,2.4900,0.5932,0.5932
7.0000,2.4900,0.5973,0.5973
7.0100,2.4900,0.5992,0.5992
7.0200,2.4900,0.6012,0.6012
7.0300,2.5000,0.5932,0.5932
7.0400,2.5000,0.5992,0.5992
7.0500,2.5000,0.6032,0.6032
7.0600,2.5100,0.5992,0.5992
7.0700,2.5100,0.6032,0.6032
7.0800,2.5100,0.6072,0.6072
7.0900,2.5200,0.6052,0.6052
7.1000,2.5200,0.6113,0.6113
7.1100,2.5200,0.6173,0.6173
7.1200,2.5300,0.6153,0.6153
7.1300,2.5300,0.6214,0.6214
7.1400,2.5300,0.6274,0.6274
7.1500,2.5400,0.6255,0.6255
7.1600,2.5400,0.6315,0.6315
7.1700,2.5500,0.6296,0.6296
7.1800,2.5600,0.6276,0.6276
7.1900,2.5600,0.6337,0.6337
7.2000,2.5700,0.6317,0.6317
7.2100,2.5700,0.6378,0.6378
7.2200,2.5700,0.6418,0.6418
7.2300,2.5800,0.6418,0.6418
7.2400,2.5900,0.6399,0.6399
7.2500,2.5900,0.6397,0.6397
7.2600,2.6000,0.6416,0.6416
7.2700,2.6100,0.6436,0.6436
7.2700,2.6200,0.6380,0.6380
7.2800,2.6300,0.6399,0.6399
7.2900,2.6400,0.6418,0.6418
7.3000,2.6500,0.6438,0.6438
7.3000,2.6600,0.6378,0.6378
7.3100,2.6700,0.6397,0.6397
7.3100,2.6800,0.6337,0.6337
7.3200,2.6900,0.6356,0.6356
7.3200,2.7000,0.6296,0.6296
7.3300,2.7100,0.6315,0.6315
7.3400,2.7200,0.6334,0.6334
7.3400,2.7300,0.6274,0.6274
7.3500,2.7400,0.6293,0.6293
7.3500,2.7500,0.6233,0.6233
7.3600,2.7600,0.6253,0.6253
7.3600,2.7700,0.6192,0.6192
7.3700,2.7800,0.6212,0.6212
7.3800,2.7900,0.6251,0.6251
7.3800,2.8000,0.6232,0.6232
7.3900,2.8100,0.6291,0.6291
7.3900,2.8200,0.6251,0.6251
7.4000,2.8300,0.6291,0.6291
7.4100,2.8400,0.6351,0.6351
7.4200,2.8500,0.6431,0.6431
7.4200,2.8600,0.6371,0.6371
7.4200,2.8700,0.6351,0.6351
7.4300,2.8800,0.6431,0.6431
7.4300,2.8900,0.6371,0.6371
7.4400,2.9000,0.6431,0.6431
7.4400,2.9100,0.6371,0.6371
7.4400,2.9200,0.6351,0.6351
7.4500,2.9300,0.6431,0.6431
7.4500,2.9400,0.6371,0.6371
7.4500,2.9500,0.6332,0.6332
7.4600,2.9600,0.6352,0.6352
7.4600,2.9700,0.6291,0.6291
7.4600,2.9800,0.6251,0.6251
7.4600,2.9900,0.6212,0.6212
7.4700,3.0000,0.6251,0.6251
7.4700,3.0100,0.6212,0.6212
7.4700,3.0200,0.6151,0.6151
7.4700,3.0300,0.6113,0.6113
7.4800,3.0400,0.6132,0.6132
7.4800,3.0500,0.6072,0.6072
7.4800,3.0600,0.6032,0.6032
7.4800,3.0700,0.6012,0.6012
7.4800,3.0800,0.5992,0.5992
7.4900,3.0900,0.6032,0.6032
7.4900,3.1000,0.6012,0.6012
7.5000,3.1100,0.6092,0.6092
7.5000,3.1200,0.6072,0.6072
7.5000,3.1300,0.6032,0.6032
7.5000,3.1400,0.6012,0.6012
7.5100,3.1500,0.6092,0.6092
7.5100,3.1600,0.6073,0.6073
7.5200,3.1700,0.6153,0.6153
7.5200,3.1800,0.6133,0.6133
7.5300,3.1900,0.6213,0.6213
7.5300,3.2000,0.6194,0.6194
7.5300,3.2100,0.6174,0.6174
7.5300,3.2200,0.6154,0.6154
7.5400,3.2300,0.6235,0.6235
7.5400,3.2400,0.6215,0.6215
7.5400,3.2500,0.6195,0.6195
7.5500,3.2600,0.6276,0.6276
7.5500,3.2700,0.6256,0.6256
7.5500,3.2800,0.6236,0.6236
7.5500,3.2900,0.6217,0.6217
7.5600,3.3000,0.6297,0.6297
7.5600,3.3100,0.6277,0.6277
7.5700,3.3200,0.6358,0.6358
7.5700,3.3300,0.6338,0.6338
7.5700,3.3400,0.6318,0.6318
7.5700,3.3500,0.6298,0.6298
7.5700,3.3600,0.6279,0.6279
7.5800,3.3700,0.6359,0.6359
7.5800,3.3800,0.6339,0.6339
7.5800,3.3900,0.6320,0.6320
7.5800,3.4000,0.6300,0.6300
7.5800,3.4100,0.6298,0.6298
7.5800,3.4200,0.6279,0.6279
7.5900,3.4300,0.6359,0.6359
7.5900,3.4400,0.6339,0.6339
7.5900,3.4500,0.6320,0.6320
7.6000,3.4600,0.6400,0.6400
7.6000,3.4700,0.6400,0.6400
7.6000,3.4800,0.6400,0.6400
7.6000,3.4900,0.6400,0.6400
7.6100,3.5000,0.6500,0.6500
7.6100,3.5100,0.6500,0.6500
7.6100,3.5200,0.6500,0.6500
7.6100,3.5300,0.6500,0.6500
7.6100,3.5400,0.6500,0.6500
7.6100,3.5500,0.6500,0.6500
7.6100,3.5600,0.6500,0.6500
7.6200,3.5700,0.6595,0.6595
7.6200,3.5800,0.6576,0.6576
7.6200,3.5900,0.6556,0.6556
7.6200,3.6000,0.6536,0.6536
7.6200,3.6100,0.6517,0.6517
7.6200,3.6200,0.6497,0.6497
7.6300,3.6300,0.6577,0.6577
7.6300,3.6400,0.6558,0.6558
7.6300,3.6500,0.6538,0.6538
7.6300,3.6600,0.6518,0.6518
7.6400,3.6700,0.6598,0.6598
7.6400,3.6800,0.6579,0.6579
7.6400,3.6900,0.6559,0.6559
7.6500,3.7000,0.6639,0.6639
7.6500,3.7100,0.6620,0.6620
7.6500,3.7200,0.6600,0.6600
7.6600,3.7300,0.6698,0.6698
7.6600,3.7400,0.6679,0.6679
7.6700,3.7500,0.6759,0.6759
7.6700,3.7600,0.6739,0.6739
7.6700,3.7700,0.6720,0.6720
7.6700,3.7800,0.6700,0.6700
7.6800,3.7900,0.6800,0.6800
7.6800,3.8000,0.6800,0.6800
7.6900,3.8100,0.6900,0.6900
7.6900,3.8200,0.6898,0.6898
7.6900,3.8300,0.6879,0.6879
7.6900,3.8400,0.6859,0.6859
7.7000,3.8500,0.6939,0.6939
7.7000,3.8600,0.6920,0.6920
7.7100,3.8700,0.7000,0.7000
7.7100,3.8800,0.7000,0.7000
7.7100,3.8900,0.7000,0.7000
7.7200,3.9000,0.7100,0.7100
7.7200,3.9100,0.7100,0.7100
7.7200,3.9200,0.7100,0.7100
7.7200,3.9300,0.7100,0.7100
7.7200,3.9400,0.7100,0.7100
7.7300,3.9500,0.7200,0.7200
7.7300,3.9600,0.7200,0.7200
7.7300,3.9700,0.7200,0.7200
7.7300,3.9800,0.7198,0.7198
7.7400,3.9900,0.7279,0.7279
7.7400,4.0000,0.7259,0.7259
7.7400,4.0100,0.7239,0.7239
7.7500,4.0200,0.7320,0.7320
7.7500,4.0300,0.7300,0.7300
7.7500,4.0400,0.7300,0.7300
7.7600,4.0500,0.7400,0.7400
7.7700,4.0600,0.7500,0.7500
7.7700,4.0700,0.7500,0.7500
7.7700,4.0800,0.7500,0.7500
7.7800,4.0900,0.7600,0.7600
7.7800,4.1000,0.7600,0.7600
7.7900,4.1100,0.7700,0.7700
7.7900,4.1200,0.7700,0.7700
7.8000,4.1300,0.7800,0.7800
7.8000,4.1400,0.7800,0.7800
7.8000,4.1500,0.7800,0.7800
7.8100,4.1600,0.7900,0.7900
7.8100,4.1700,0.7900,0.7900
7.8200,4.1800,0.8000,0.8000
7.8200,4.1900,0.8000,0.8000
7.8300,4.2000,0.8009,0.8009
7.8300,4.2100,0.8049,0.8049
7.8400,4.2200,0.7969,0.7969
7.8400,4.2300,0.7989,0.7989
7.8400,4.2400,0.8009,0.8009
7.8400,4.2500,0.8049,0.8049
7.8500,4.2600,0.7989,0.7989
7.8600,4.2700,0.7909,0.7909
7.8600,4.2800,0.7950,0.7950
7.8600,4.2900,0.7969,0.7969
7.8700,4.3000,0.7889,0.7889
7.8700,4.3100,0.7909,0.7909
7.8800,4.3200,0.7889,0.7889
7.8800,4.3300,0.7950,0.7950
7.8900,4.3400,0.7930,0.7930
7.8900,4.3500,0.7991,0.7991
7.8900,4.3600,0.8051,0.8051
7.9000,4.3700,0.8032,0.8032
7.9100,4.3800,0.8012,0.8012
7.9100,4.3900,0.8073,0.8073
7.9100,4.4000,0.8133,0.8133
7.9200,4.4100,0.8113,0.8113
7.9200,4.4200,0.8039,0.8039
7.9300,4.4300,0.7959,0.7959
7.9400,4.4400,0.7879,0.7879
7.9400,4.4500,0.7779,0.7779
7.9500,4.4600,0.7698,0.7698
7.9600,4.4700,0.7618,0.7618
7.9600,4.4800,0.7518,0.7518
7.9700,4.4900,0.7438,0.7438
7.9800,4.5000,0.7358,0.7358
7.9900,4.5100,0.7277,0.7277
8.0000,4.5200,0.7197,0.7197
8.0100,4.5300,0.7117,0.7117
8.0200,4.5400,0.7036,0.7036
8.0300,4.5400,0.7056,0.7056
8.0400,4.5500,0.6976,0.6976
8.0500,4.5500,0.6995,0.6995
8.0600,4.5500,0.7000,0.7000
8.0700,4.5500,0.7000,0.7000
8.0800,4.5500,0.7000,0.7000
8.0900,4.5500,0.7020,0.7020
8.1000,4.5600,0.6939,0.6939
8.1100,4.5600,0.6959,0.6959
8.1200,4.5600,0.6979,0.6979
8.1300,4.5600,0.6998,0.6998
8.1400,4.5700,0.6900,0.6900
8.1500,4.5700,0.6900,0.6900
8.1600,4.5700,0.6900,0.6900
8.1700,4.5700,0.6900,0.6900
8.1800,4.5700,0.6920,0.6920
8.1900,4.5700,0.6939,0.6939
8.2000,4.5700,0.6959,0.6959
8.2100,4.5800,0.6879,0.6879
8.2200,4.5800,0.6898,0.6898
8.2300,4.5800,0.6900,0.6900
8.2400,4.5800,0.6900,0.6900
8.2500,4.5800,0.6900,0.6900
8.2600,4.5800,0.6900,0.6900
8.2700,4.5800,0.6900,0.6900
8.2800,4.5900,0.6800,0.6800
8.2900,4.5900,0.6800,0.6800
8.3000,4.5900,0.6800,0.6800
8.3100,4.5900,0.6800,0.6800
8.3200,4.5900,0.6800,0.6800
8.3300,4.6000,0.6700,0.6700
8.3400,4.6000,0.6720,0.6720
8.3500,4.6000,0.6739,0.6739
8.3600,4.6000,0.6759,0.6759
8.3700,4.6000,0.6779,0.6779
8.3800,4.6100,0.6698,0.6698
8.3900,4.6100,0.6700,0.6700
8.4000,4.6100,0.6700,0.6700
8.4100,4.6100,0.6700,0.6700
8.4200,4.6100,0.6700,0.6700
8.4300,4.6100,0.6720,0.6720
8.4400,4.6100,0.6739,0.6739
8.4500,4.6100,0.6759,0.6759
8.4600,4.6200,0.6679,0.6679
8.4700,4.6200,0.6698,0.6698
8.4800,4.6200,0.6700,0.6700
8.4900,4.6200,0.6700,0.6700
8.5000,4.6200,0.6700,0.6700
