-1.2185,-1.9118,0.2400,0.2400
-1.2185,-1.9218,0.2400,0.2400
-1.2185,-1.9318,0.2400,0.2400
-1.2185,-1.9418,0.2400,0.2400
-1.2185,-1.9518,0.2400,0.2400
-1.2185,-1.9618,0.2400,0.2400
-1.2185,-1.9718,0.2400,0.2400
-1.2185,-1.9818,0.2400,0.2400
-1.2085,-1.9918,0.2500,0.2500
-1.2085,-2.0018,0.2500,0.2500
-1.2085,-2.0118,0.2500,0.2500
-1.2085,-2.0218,0.2500,0.2500
-1.2085,-2.0318,0.2500,0.2500
-1.2085,-2.0418,0.2500,0.2500
-1.2085,-2.0518,0.2500,0.2500
-1.2085,-2.0618,0.2500,0.2500
-1.2085,-2.0718,0.2500,0.2500
-1.2085,-2.0818,0.2500,0.2500
-1.2085,-2.0918,0.2500,0.2500
-1.2085,-2.1018,0.2500,0.2500
-1.2085,-2.1118,0.2500,0.2500
-1.2085,-2.1218,0.2500,0.2500
-1.2085,-2.1318,0.2500,0.2500
-1.2085,-2.1418,0.2500,0.2500
-1.2185,-2.1518,0.2400,0.2400
-1.2185,-2.1618,0.2400,0.2400
-1.2185,-2.1718,0.2400,0.2400
-1.2185,-2.1818,0.2400,0.2400
-1.2185,-2.1918,0.2400,0.2400
-1.2185,-2.2018,0.2400,0.2400
-1.2185,-2.2118,0.2400,0.2400
-1.2185,-2.2218,0.2400,0.2400
-1.2185,-2.2318,0.2400,0.2400
-1.2185,-2.2418,0.2400,0.2400
-1.2185,-2.2518,0.2400,0.2400
-1.2185,-2.2618,0.2420,0.2420
-1.2185,-2.2718,0.2439,0.2439
-1.2185,-2.2818,0.2459,0.2459
-1.2185,-2.2918,0.2479,0.2479
-1.2185,-2.3018,0.2498,0.2498
-1.2185,-2.3118,0.2500,0.2500
-1.2185,-2.3218,0.2500,0.2500
-1.2185,-2.3318,0.2500,0.2500
-1.2185,-2.3418,0.2500,0.2500
-1.2185,-2.3518,0.2500,0.2500
-1.2285,-2.3618,0.2420,0.2420
-1.2285,-2.3718,0.2439,0.2439
-1.2285,-2.3818,0.2459,0.2459
-1.2285,-2.3918,0.2479,0.2479
-1.2285,-2.4018,0.2498,0.2498
-1.2285,-2.4118,0.2500,0.2500
-1.2285,-2.4218,0.2500,0.2500
-1.2285,-2.4318,0.2500,0.2500
-1.2285,-2.4418,0.2500,0.2500
-1.2285,-2.4518,0.2500,0.2500
-1.2285,-2.4618,0.2500,0.2500
-1.2285,-2.4718,0.2520,0.2520
-1.2285,-2.4818,0.2520,0.2520
-1.2385,-2.4918,0.2459,0.2459
-1.2385,-2.5018,0.2479,0.2479
-1.2385,-2.5118,0.2498,0.2498
-1.2385,-2.5218,0.2500,0.2500
-1.2385,-2.5318,0.2500,0.2500
-1.2385,-2.5418,0.2500,0.2500
-1.2385,-2.5518,0.2500,0.2500
-1.2385,-2.5618,0.2500,0.2500
-1.2485,-2.5718,0.2420,0.2420
-1.2485,-2.5818,0.2439,0.2439
-1.2485,-2.5918,0.2459,0.2459
-1.2485,-2.6018,0.2479,0.2479
-1.2485,-2.6118,0.2498,0.2498
-1.2585,-2.6218,0.2400,0.2400
-1.2585,-2.6318,0.2420,0.2420
-1.2585,-2.6418,0.2439,0.2439
-1.2585,-2.6518,0.2459,0.2459
-1.2585,-2.6618,0.2479,0.2479
-1.2585,-2.6718,0.2498,0.2498
-1.2585,-2.6818,0.2518,0.2518
-1.2685,-2.6918,0.2438,0.2438
-1.2685,-2.7018,0.2458,0.2458
-1.2685,-2.7118,0.2477,0.2477
-1.2685,-2.7218,0.2497,0.2497
-1.2685,-2.7318,0.2517,0.2517
-1.2685,-2.7418,0.2538,0.2538
-1.2685,-2.7518,0.2558,0.2558
-1.2685,-2.7618,0.2558,0.2558
-1.2685,-2.7718,0.2538,0.2538
-1.2685,-2.7818,0.2518,0.2518
-1.2785,-2.7918,0.2538,0.2538
-1.2785,-2.8018,0.2558,0.2558
-1.2785,-2.8118,0.2559,0.2559
-1.2785,-2.8218,0.2539,0.2539
-1.2785,-2.8318,0.2520,0.2520
-1.2785,-2.8418,0.2500,0.2500
-1.2785,-2.8518,0.2498,0.2498
-1.2785,-2.8618,0.2479,0.2479
-1.2785,-2.8718,0.2459,0.2459
-1.2785,-2.8818,0.2439,0.2439
-1.2785,-2.8918,0.2420,0.2420
-1.2785,-2.9018,0.2400,0.2400
-1.2885,-2.9118,0.2500,0.2500
-1.2885,-2.9218,0.2500,0.2500
-1.2885,-2.9318,0.2500,0.2500
-1.2885,-2.9418,0.2498,0.2498
-1.2885,-2.9518,0.2479,0.2479
-1.2885,-2.9618,0.2459,0.2459
-1.2885,-2.9718,0.2439,0.2439
-1.2885,-2.9818,0.2420,0.2420
-1.2885,-2.9918,0.2400,0.2400
-1.2885,-3.0018,0.2400,0.2400
-1.2885,-3.0118,0.2400,0.2400
-1.2985,-3.0218,0.2500,0.2500
-1.2985,-3.0318,0.2500,0.2500
-1.2985,-3.0418,0.2500,0.2500
-1.2985,-3.0518,0.2500,0.2500
-1.2985,-3.0618,0.2500,0.2500
-1.2985,-3.0718,0.2500,0.2500
-1.2985,-3.0818,0.2500,0.2500
-1.2985,-3.0918,0.2500,0.2500
-1.2985,-3.1018,0.2500,0.2500
-1.2985,-3.1118,0.2500,0.2500
-1.2985,-3.1218,0.2500,0.2500
-1.2985,-3.1318,0.2500,0.2500
-1.2985,-3.1418,0.2500,0.2500
-1.2885,-3.1518,0.2400,0.2400
-1.2885,-3.1618,0.2400,0.2400
-1.2885,-3.1718,0.2400,0.2400
-1.2885,-3.1818,0.2400,0.2400
-1.2885,-3.1918,0.2400,0.2400
-1.2885,-3.2018,0.2400,0.2400
-1.2885,-3.2118,0.2400,0.2400
-1.2885,-3.2218,0.2420,0.2420
-1.2785,-3.2318,0.2339,0.2339
-1.2785,-3.2418,0.2359,0.2359
-1.2785,-3.2518,0.2379,0.2379
-1.2785,-3.2618,0.2398,0.2398
-1.2785,-3.2718,0.2418,0.2418
-1.2785,-3.2818,0.2438,0.2438
-1.2785,-3.2918,0.2458,0.2458
-1.2685,-3.3018,0.2377,0.2377
